TRP,LON,LAT,TA,GS
42382.0781,89.52373624,46.79956377,120.9375,15.8704
42382.6484,89.52380598,46.79953694,118.125,15.8704
42383.7656,89.52392399,46.79948866,118.125,15.8704
42384.2266,89.52397227,46.79947257,118.125,15.8704
42384.6562,89.52400446,46.79944575,120.9375,15.8704
42385.25,89.52407956,46.79941893,120.9375,15.8704
42385.7891,89.52412784,46.7994082,120.9375,14.6496
42386.7266,89.5242244,46.79936528,120.9375,14.6496
42388.3906,89.5243907,46.79930091,120.9375,14.6496
42388.9531,89.52445507,46.79926872,120.9375,14.6496
42389.4297,89.52450871,46.79925263,120.9375,14.6496
42390.3359,89.52461064,46.79922044,118.125,14.6496
42390.8203,89.52464283,46.79920435,118.125,14.6496
42391.2969,89.52471256,46.79917753,118.125,14.6496
42391.8516,89.52476084,46.79915071,120.9375,14.6496
42392.3047,89.52480912,46.79913998,120.9375,14.6496
42392.7109,89.52484131,46.79912925,120.9375,14.6496
42393.8125,89.52495396,46.79908097,120.9375,14.6496
42394.3828,89.52502906,46.79905951,120.9375,14.6496
42394.8516,89.52507198,46.79903805,120.9375,14.6496
42395.6719,89.52515781,46.7990005,120.9375,13.8357
42396.1797,89.52521145,46.79898977,118.125,13.8357
42396.6797,89.52524364,46.79896832,118.125,13.8357
42397.2812,89.52531338,46.79894149,118.125,13.8357
42397.7188,89.52534556,46.79893076,118.125,13.8357
42398.1562,89.52539921,46.79890931,119.893603,13.4288
42398.6875,89.52544749,46.79888785,120.9375,13.0219
42399.1094,89.52547967,46.79887712,120.9375,13.0219
42399.6562,89.52553868,46.7988503,120.9375,13.0219
42400.1484,89.52557087,46.79883957,120.9375,12.208
42400.7188,89.52561378,46.79881811,120.9375,10.9872
42401.125,89.52564597,46.79880738,120.9375,10.9872
42401.6094,89.52567816,46.79879665,120.9375,10.1733
42402.1094,89.52572644,46.79878056,120.9375,8.1387
42402.5938,89.52575862,46.79876983,120.9375,7.3248
42403.1406,89.52579618,46.79874837,120.9375,6.5109
42403.7422,89.52584445,46.79873228,120.9375,12.208
42404.1562,89.52586055,46.79872155,120.9375,12.208
42405.0938,89.52591419,46.79870546,120.9375,10.9872
